"subject","section","sessionTitle","date","presentCount","totalCount","pct"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Reversing a Linked List","2026-07-17","48","62","77.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-16","54","62","87.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Reversing a Linked List","2026-07-15","49","62","79"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Circular Linked List","2026-07-14","58","62","93.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-14","55","62","88.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Deletion in Doubly Linked List","2026-07-13","51","62","82.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-13","92","124","74.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-11","47","62","75.8"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Insertion in Doubly Linked List","2026-07-09","0","62","0"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Insertion in Doubly Linked List","2026-07-08","54","62","87.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-08","92","124","74.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Deletion in Linked List","2026-07-07","52","62","83.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-07","49","62","79"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Module Quiz-1","2026-07-07","49","62","79"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Introduction to Doubly Linked List","2026-07-06","52","62","83.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Deletion in Linked List","2026-07-03","43","62","69.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-03","43","62","69.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-02","105","124","84.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-07-01","51","62","82.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Introduction to Doubly Linked List","2026-06-29","43","62","69.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-29","53","62","85.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Deletion in Linked List","2026-06-27","39","62","62.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Insertion in Linked List","2026-06-25","54","62","87.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-25","52","62","83.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Introduction to Linked List","2026-06-24","53","62","85.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-24","50","62","80.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Introduction to Linked List","2026-06-23","49","62","79"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Introduction to Linked List","2026-06-22","0","62","0"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-22","46","124","37.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice | Two Sum","2026-06-19","56","62","90.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Two Sum","2026-06-19","56","62","90.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Largest Subarray Sum","2026-06-18","41","62","66.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Longest Subarray with Sum K","2026-06-17","43","62","69.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Longest Subarray with Sum K","2026-06-16","30","62","48.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice | Longest Subarray with Sum K","2026-06-16","33","62","53.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Longest Subarray with Sum K","2026-06-15","31","62","50"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-13","15","62","24.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Sliding Window, Two-Pointer Technique","2026-06-13","0","62","0"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Prefix Sum","2026-06-12","0","62","0"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","Hashing","2026-06-11","7","62","11.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-006","MCQ Practice","2026-06-11","3","62","4.8"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Largest Rectangle In Histogram","2026-08-22","30","60","50"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-22","16","60","26.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Asteroid Collision","2026-08-20","27","60","45"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-20","42","60","70"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Balanced Parenthesis","2026-08-19","28","60","46.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-19","35","60","58.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-08","18","60","30"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice | Longest Subarray with Sum K","2026-08-08","15","60","25"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Implement Min Stack","2026-08-04","45","60","75"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-04","42","60","70"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Infix, Prefix, and Postfix Notations","2026-08-03","48","60","80"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction to Monotonic Stacks","2026-08-01","37","60","61.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-08-01","72","120","60"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-31","37","60","61.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Stack Implementation Using Linked List","2026-07-31","39","60","65"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction to Monotonic Stacks","2026-07-30","45","60","75"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-30","37","60","61.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Module Quiz-2","2026-07-30","44","60","73.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-29","47","60","78.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-28","89","120","74.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Stack Implementation Using Array","2026-07-28","49","60","81.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction of Stack","2026-07-27","39","60","65"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-27","42","60","70"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Flatten a Linked List","2026-07-23","25","60","41.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-23","43","60","71.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Intersection Of Two Linked Lists","2026-07-22","46","60","76.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-22","94","120","78.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-21","45","60","75"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Merge Two Sorted Linked List","2026-07-21","46","60","76.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Adding Two Numbers","2026-07-20","52","60","86.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-20","52","60","86.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Length of Cycle In Linked List","2026-07-18","33","60","55"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice | Largest Subarray Sum","2026-07-18","33","60","55"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Reversing a Linked List","2026-07-17","37","60","61.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Cycle Detection In Linked List","2026-07-16","43","60","71.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-16","49","60","81.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice | Two Sum","2026-07-16","49","60","81.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-15","50","60","83.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Reversing a Linked List","2026-07-15","33","60","55"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Circular Linked List","2026-07-14","47","60","78.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-13","47","60","78.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Circular Linked List","2026-07-09","41","60","68.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Deletion in Doubly Linked List","2026-07-08","40","60","66.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-08","53","60","88.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Deletion in Doubly Linked List","2026-07-07","43","60","71.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-07","42","60","70"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Module Quiz-1","2026-07-07","44","60","73.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Insertion in Doubly Linked List","2026-07-06","33","60","55"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-06","69","120","57.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Insertion in Doubly Linked List","2026-07-03","40","60","66.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-03","36","60","60"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-02","41","60","68.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-07-01","31","60","51.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction to Doubly Linked List","2026-06-29","45","60","75"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-06-29","34","60","56.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Deletion in Linked List","2026-06-27","21","60","35"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Insertion in Linked List","2026-06-25","37","60","61.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-06-25","22","60","36.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction to Linked List","2026-06-23","43","60","71.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Insertion in Linked List","2026-06-22","42","60","70"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-06-22","25","60","41.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Introduction to Linked List","2026-06-20","46","60","76.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-06-20","46","60","76.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Two Sum","2026-06-19","43","60","71.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Largest Subarray Sum","2026-06-18","35","60","58.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Largest Subarray Sum","2026-06-17","39","60","65"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice | Longest Subarray with Sum K","2026-06-17","40","60","66.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Longest Subarray with Sum K","2026-06-16","34","60","56.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Longest Subarray with Sum K","2026-06-15","18","60","30"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Sliding Window, Two-Pointer Technique","2026-06-13","15","60","25"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice | Longest Subarray with Sum K","2026-06-12","27","60","45"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Prefix Sum","2026-06-12","0","60","0"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","Hashing","2026-06-11","11","60","18.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-007","MCQ Practice","2026-06-11","6","60","10"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Largest Rectangle In Histogram","2026-08-22","23","58","39.7"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Largest Rectangle In Histogram","2026-08-20","42","58","72.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-08-20","39","58","67.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Balanced Parenthesis","2026-08-19","35","58","60.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-08-19","32","58","55.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Asteroid Collision","2026-08-14","46","58","79.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice | Longest Subarray with Sum K","2026-08-08","20","58","34.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Implement Min Stack","2026-08-04","34","58","58.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-08-04","37","58","63.8"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Infix, Prefix, and Postfix Notations","2026-08-03","22","58","37.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-08-01","32","58","55.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Introduction to Monotonic Stacks","2026-07-31","35","58","60.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-31","38","58","65.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-30","37","58","63.8"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Module Quiz-2","2026-07-30","39","58","67.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Stack Implementation Using Linked List","2026-07-30","34","58","58.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Stack Implementation Using Linked List","2026-07-29","35","58","60.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Introduction of Stack","2026-07-28","43","58","74.1"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-28","87","116","75"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Flatten a Linked List","2026-07-27","42","58","72.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-27","44","58","75.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Intersection Of Two Linked Lists","2026-07-23","38","58","65.5"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-22","50","58","86.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-21","42","58","72.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Merge Two Sorted Linked List","2026-07-21","45","58","77.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Adding Two Numbers","2026-07-20","45","58","77.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-20","45","58","77.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice | Two Sum","2026-07-20","42","58","72.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Length of Cycle In Linked List","2026-07-18","40","58","69"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-18","39","58","67.2"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-17","42","58","72.4"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Reversing a Linked List","2026-07-17","34","58","58.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Cycle Detection In Linked List","2026-07-16","40","58","69"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-16","45","58","77.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-15","51","58","87.9"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Reversing a Linked List","2026-07-15","45","58","77.6"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Circular Linked List","2026-07-14","40","58","69"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","Circular Linked List","2026-07-13","35","58","60.3"
"Design and Analysis of Algorithms","CDU Batch-1 - S-008","MCQ Practice","2026-07-13","49","58","84.5"
